,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-,PosicAbbrev
329,Mike Muscala,ATL,24,60,34,26,565,0.345132743363,0.134513274336,0.269026548673,50.0,0.0212389380531,0.0690265486726,30.8,0.0548672566372,0.0690265486726,79.5,0.0672566371681,0.13982300885,0.207079646018,0.0601769911504,0.0477876106195,0.0230088495575,0.0477876106195,0.127433628319,0.0,0.0,-0.058407079646, PF
330,Mike Scott,ATL,27,75,46,29,1146,0.404886561955,0.153577661431,0.328097731239,46.8,0.0541012216405,0.137870855148,39.2,0.043630017452,0.0549738219895,79.4,0.0462478184991,0.133507853403,0.179755671902,0.0680628272251,0.0366492146597,0.021815008726,0.0148342059337,0.0890052356021,0.0,0.0,0.0994764397906, C
331,Miles Plumlee,MIL,27,61,23,38,870,0.36091954023,0.16091954023,0.267816091954,60.1,0.0,0.0,0.0,0.0390804597701,0.067816091954,57.6,0.108045977011,0.158620689655,0.266666666667,0.0183908045977,0.0459770114943,0.0241379310345,0.0574712643678,0.083908045977,0.0,0.0,-0.114942528736, PF
332,Mirza Teletovic,PHX,30,79,23,56,1686,0.572360616845,0.196915776987,0.460854092527,42.7,0.107354685647,0.272835112693,39.3,0.0711743772242,0.0919335705813,77.4,0.0326215895611,0.14650059312,0.179122182681,0.0527876631079,0.0498220640569,0.0189798339265,0.0124555160142,0.0943060498221,0.0011862396204,0.0,-0.100237247924, PF
333,Mitch McGary,OKC,24,20,17,3,72,0.361111111111,0.152777777778,0.319444444444,47.8,0.0,0.0555555555556,0.0,0.0555555555556,0.138888888889,40.0,0.0555555555556,0.194444444444,0.25,0.0416666666667,0.0972222222222,0.0138888888889,0.0277777777778,0.138888888889,0.0,0.0,-0.680555555556, PG
334,Mo Williams,CLE,33,41,27,14,748,0.451871657754,0.176470588235,0.403743315508,43.7,0.048128342246,0.136363636364,35.3,0.0508021390374,0.0561497326203,90.5,0.00802139037433,0.0882352941176,0.096256684492,0.131016042781,0.0762032085561,0.0187165775401,0.00668449197861,0.0802139037433,0.0,0.0,-0.0668449197861, SG
335,Monta Ellis,IND,30,81,44,37,2734,0.410021945867,0.159473299195,0.373445501097,42.7,0.0318215069495,0.10314557425,30.9,0.0592538405267,0.0753474762253,78.6,0.0153621068032,0.0837600585223,0.0991221653255,0.140087783467,0.0742501828822,0.0548646671544,0.0135332845647,0.063643013899,0.000365764447696,0.0,0.0395025603511, PF
336,Montrezl Harrell,HOU,22,39,17,22,379,0.369393139842,0.153034300792,0.23746701847,64.4,0.0,0.00263852242744,0.0,0.0633245382586,0.121372031662,52.2,0.065963060686,0.105540897098,0.171503957784,0.0448548812665,0.0448548812665,0.0290237467018,0.0290237467018,0.126649076517,0.0,0.0,0.100263852243, C
337,Myles Turner,IND,20,60,32,28,1367,0.452816386247,0.193123628383,0.387710314557,49.8,0.00219458668617,0.0102414045355,21.4,0.0643745427944,0.0885149963424,72.7,0.0497439648866,0.193123628383,0.24286759327,0.029992684711,0.0490124359912,0.0182882223848,0.0629114850037,0.115581565472,0.00292611558157,0.0,-0.050475493782, PG
338,Nate Robinson,NOP,32,2,0,2,23,0.0,0.0,0.0434782608696,0.0,0.0,0.0434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173913043478,0.0,0.0434782608696,0.0,0.217391304348,0.0,0.0,-0.869565217391, C
339,Nazr Mohammed,OKC,38,5,5,0,19,0.421052631579,0.157894736842,0.263157894737,60.0,0.0,0.0,0.0,0.105263157895,0.105263157895,100.0,0.0526315789474,0.157894736842,0.210526315789,0.0,0.157894736842,0.0,0.0,0.210526315789,0.0,0.0,-0.157894736842, PF
340,Nemanja Bjelica,MIN,28,60,20,40,1075,0.286511627907,0.102325581395,0.218604651163,46.8,0.0446511627907,0.116279069767,38.4,0.0372093023256,0.0511627906977,72.7,0.0455813953488,0.14976744186,0.195348837209,0.0762790697674,0.0437209302326,0.0241860465116,0.0195348837209,0.143255813953,0.00279069767442,0.0,-0.118139534884, C
341,Nene,WAS,33,57,28,29,1094,0.479890310786,0.191042047532,0.351005484461,54.4,0.0,0.00274223034735,0.0,0.0978062157221,0.169104204753,57.8,0.0475319926874,0.189213893967,0.236745886654,0.0886654478976,0.0694698354662,0.0493601462523,0.0237659963437,0.142595978062,0.00091407678245,0.0,0.0292504570384, PF
342,Nerlens Noel,PHI,22,67,10,57,1965,0.380152671756,0.15572519084,0.298727735369,52.1,0.000508905852417,0.00101781170483,50.0,0.0681933842239,0.115521628499,59.0,0.0783715012723,0.197455470738,0.27582697201,0.0620865139949,0.0804071246819,0.0600508905852,0.0508905852417,0.0977099236641,0.00814249363868,0.0,-0.23358778626, PF
343,Nick Collison,OKC,35,59,39,20,699,0.175965665236,0.071530758226,0.155937052933,45.9,0.0,0.00286123032904,0.0,0.032904148784,0.0472103004292,69.7,0.0972818311874,0.147353361946,0.244635193133,0.0743919885551,0.071530758226,0.0214592274678,0.0228898426323,0.153075822604,0.0,0.0,0.0343347639485, SG
344,Nick Young,LAL,31,54,13,41,1033,0.379477250726,0.121974830591,0.360116166505,33.9,0.0745401742498,0.229428848015,32.5,0.0609874152953,0.0735721200387,82.9,0.0135527589545,0.080348499516,0.0939012584705,0.0329138431752,0.0290416263311,0.0222652468538,0.00677637947725,0.0484027105518,0.0,0.0,-0.194578896418, SG
345,Nicolas Batum,CHA,27,70,41,29,2448,0.427287581699,0.151960784314,0.356617647059,42.6,0.0567810457516,0.162990196078,34.8,0.0665849673203,0.078431372549,84.9,0.0224673202614,0.152369281046,0.174836601307,0.164624183007,0.0837418300654,0.0265522875817,0.0175653594771,0.046568627451,0.00449346405229,0.000816993464052,0.0861928104575, SG
346,Nik Stauskas,PHI,22,73,8,65,1809,0.341072415699,0.116086235489,0.301271420674,38.5,0.0585959093422,0.17965726921,32.6,0.0503040353787,0.065229408513,77.1,0.0127142067441,0.0884466556108,0.101160862355,0.0762852404643,0.0519624101714,0.024322830293,0.0110558319514,0.0635710337203,0.0,0.0,-0.22277501382, PF
347,Nikola Jokic,DEN,21,80,31,49,1733,0.459319099827,0.177149451818,0.346220427005,51.2,0.0161569532602,0.0484708597807,33.3,0.0888632429313,0.109636468552,81.1,0.104443162147,0.218695903058,0.323139065205,0.109059434507,0.0600115406809,0.0455856895557,0.0288517022504,0.120023081362,0.00923254472014,0.0,0.0530871321408, PF
348,Nikola Mirotic,CHI,25,66,37,29,1646,0.47205346294,0.150668286756,0.369987849332,40.7,0.0820170109356,0.210206561361,39.0,0.0886998784933,0.109963547995,80.7,0.0352369380316,0.184690157959,0.21992709599,0.0607533414338,0.0619684082625,0.0352369380316,0.0279465370595,0.091737545565,0.00303766707169,0.0,0.0249088699878, C
349,Nikola Pekovic,MIN,30,12,2,10,156,0.346153846154,0.121794871795,0.320512820513,38.0,0.0,0.0,0.0,0.102564102564,0.128205128205,80.0,0.0448717948718,0.0897435897436,0.134615384615,0.0705128205128,0.0576923076923,0.00641025641026,0.0,0.141025641026,0.0,0.0,-0.403846153846, C
350,Nikola Vucevic,ORL,25,65,28,37,2037,0.579774177712,0.261659302896,0.513500245459,51.0,0.000981836033382,0.00441826215022,22.2,0.0554737358861,0.0736377025037,75.3,0.0854197349043,0.19734904271,0.282768777614,0.0878743249877,0.060382916053,0.0260186548846,0.0343642611684,0.0849288168876,0.014236622484,0.0,-0.0220913107511, PF
351,Noah Vonleh,POR,20,78,41,37,1174,0.241056218058,0.0996592844974,0.236797274276,42.1,0.00936967632027,0.0391822827939,23.9,0.0323679727428,0.0434412265758,74.5,0.0775127768313,0.182282793867,0.259795570698,0.0255536626917,0.0425894378194,0.0229982964225,0.0221465076661,0.129471890971,0.0,0.0,-0.0502555366269, SG
352,Norman Powell,TOR,23,49,32,17,725,0.376551724138,0.133793103448,0.315862068966,42.4,0.0496551724138,0.12275862069,40.4,0.0593103448276,0.0731034482759,81.1,0.0220689655172,0.131034482759,0.153103448276,0.0648275862069,0.0441379310345,0.04,0.0137931034483,0.0813793103448,0.0,0.0,0.088275862069, PG
353,Norris Cole,NOP,27,45,20,25,1198,0.39816360601,0.163606010017,0.404006677796,40.5,0.0275459098497,0.085141903172,32.4,0.0434056761269,0.0542570951586,80.0,0.00834724540902,0.117696160267,0.126043405676,0.139398998331,0.0626043405676,0.0308848080134,0.00417362270451,0.085141903172,0.0016694490818,0.0,-0.0868113522538, SG
354,O.J. Mayo,MIL,28,41,17,24,1090,0.294495412844,0.109174311927,0.294495412844,37.1,0.0477064220183,0.148623853211,32.1,0.0284403669725,0.0366972477064,77.5,0.0119266055046,0.0844036697248,0.0963302752294,0.108256880734,0.0660550458716,0.0440366972477,0.00733944954128,0.115596330275,0.0,0.0,-0.051376146789, C
355,Omer Asik,NOP,29,68,29,39,1178,0.228353140917,0.088285229202,0.165534804754,53.3,0.0,0.0,0.0,0.0517826825127,0.0950764006791,54.5,0.101867572156,0.249575551783,0.351443123939,0.0220713073005,0.0509337860781,0.0178268251273,0.0195246179966,0.105263157895,0.00169779286927,0.0,-0.173174872666, SF
356,Omri Casspi,SAC,28,69,27,42,1880,0.432446808511,0.159042553191,0.33085106383,48.1,0.0595744680851,0.145744680851,40.9,0.0547872340426,0.0845744680851,64.8,0.0308510638298,0.187234042553,0.218085106383,0.0505319148936,0.05,0.0297872340426,0.00904255319149,0.081914893617,0.0031914893617,0.0,0.00531914893617, SG
357,Orlando Johnson,NOP,27,7,1,6,102,0.254901960784,0.0882352941176,0.333333333333,26.5,0.0196078431373,0.0980392156863,20.0,0.0588235294118,0.078431372549,75.0,0.0392156862745,0.107843137255,0.147058823529,0.0196078431373,0.0392156862745,0.0294117647059,0.0294117647059,0.0882352941176,0.0,0.0,-0.362745098039, SF
358,Otto Porter,WAS,23,75,36,39,2276,0.382688927944,0.148945518453,0.315026362039,47.3,0.0430579964851,0.117311072056,36.7,0.0417398945518,0.0553602811951,75.4,0.042618629174,0.129173989455,0.171792618629,0.0527240773286,0.030755711775,0.0461335676626,0.0140597539543,0.0716168717047,0.00219683655536,0.0,0.0197715289982, SF
359,PJ Hairston,MEM,23,66,31,35,1313,0.31226199543,0.110434120335,0.310738766184,35.5,0.0533130236101,0.183549124143,29.0,0.03808073115,0.048743335872,78.1,0.019040365575,0.113480578827,0.132520944402,0.028941355674,0.031226199543,0.024371667936,0.00837776085301,0.104341203351,0.000761614623001,0.0,-0.145468392993, SF
360,PJ Tucker,PHX,31,82,23,59,2540,0.256692913386,0.094094488189,0.229133858268,41.1,0.0267716535433,0.0811023622047,33.0,0.0417322834646,0.055905511811,74.6,0.0649606299213,0.136614173228,0.20157480315,0.0696850393701,0.0437007874016,0.0417322834646,0.00787401574803,0.0795275590551,0.00275590551181,0.0,-0.13937007874, PG
361,Pablo Prigioni,LAC,39,59,37,22,823,0.176184690158,0.0668286755772,0.178614823815,37.4,0.0340218712029,0.115431348724,29.5,0.00850546780073,0.0097205346294,87.5,0.0461725394897,0.0923450789793,0.138517618469,0.157958687728,0.0595382746051,0.0643985419198,0.00121506682868,0.0996354799514,0.0,0.0,-0.0789793438639, SG
362,Pat Connaughton,POR,23,34,17,17,143,0.251748251748,0.0909090909091,0.342657342657,26.5,0.034965034965,0.146853146853,23.8,0.034965034965,0.034965034965,100.0,0.0769230769231,0.146853146853,0.223776223776,0.0699300699301,0.0699300699301,0.013986013986,0.0,0.041958041958,0.0,0.0,-0.0909090909091, PG
363,Patrick Beverley,HOU,27,71,35,36,2041,0.342969132778,0.126408623224,0.291033806957,43.4,0.0607545320921,0.15188633023,40.0,0.0293973542381,0.0431161195492,68.2,0.0357667809897,0.0867221950024,0.122488975992,0.117099461049,0.0445859872611,0.0460558549731,0.0127388535032,0.114649681529,0.000489955903969,0.0,0.0656540911318, PF
364,Patrick Patterson,TOR,27,79,54,25,2020,0.268811881188,0.10099009901,0.244059405941,41.4,0.0524752475248,0.14504950495,36.2,0.0143564356436,0.0168316831683,85.3,0.0381188118812,0.131188118812,0.169306930693,0.0465346534653,0.0321782178218,0.0262376237624,0.0158415841584,0.0633663366337,0.0,0.0,0.199504950495, PG
365,Patty Mills,SAS,27,81,66,15,1662,0.415162454874,0.156438026474,0.368231046931,42.5,0.0740072202166,0.192539109507,38.4,0.0282791817088,0.0348977135981,81.0,0.0162454873646,0.0788206979543,0.0950661853189,0.135980746089,0.0457280385078,0.0354993983153,0.00361010830325,0.0613718411552,0.0,0.0,0.228038507822, C
366,Pau Gasol,CHI,35,72,36,36,2291,0.518114360541,0.203841117416,0.434308162375,46.9,0.0104757747708,0.0301178524662,34.8,0.0999563509385,0.126145787866,79.2,0.067656045395,0.278481012658,0.346137058053,0.128328240943,0.0715844609341,0.018332605849,0.063727629856,0.0646006110869,0.0200785683108,0.000872981230904,-0.00130947184636, SF
367,Paul George,IND,26,81,44,37,2819,0.664774742817,0.214615111742,0.514012061015,41.8,0.0744945015963,0.200780418588,37.1,0.161050017737,0.187300461156,86.0,0.0280241220291,0.171692089393,0.199716211422,0.116708052501,0.0940049663001,0.0539198297269,0.0102873359347,0.0815892160341,0.00532103582831,0.0,0.0645619013835, PF
368,Paul Millsap,ATL,31,81,48,33,2647,0.523233849641,0.189270872686,0.402720060446,47.0,0.0279561768039,0.087646392142,31.9,0.116735927465,0.154136758595,75.7,0.0748016622592,0.201737816396,0.276539478655,0.100113335852,0.072157159048,0.0555345674348,0.0525122780506,0.0895353230072,0.0120891575368,0.0,0.0816018133736, SF
369,Paul Pierce,LAC,38,68,44,24,1231,0.338748984565,0.116978066613,0.322502030869,36.3,0.0609260763607,0.196588139724,31.0,0.0438667749797,0.0536149471974,81.8,0.00974817221771,0.141348497157,0.151096669374,0.0576766856214,0.0471161657189,0.0268074735987,0.0138099106418,0.10479285134,0.0,0.0,0.0454914703493, PG
370,Phil Pressey,POR,25,23,3,20,283,0.272084805654,0.106007067138,0.275618374558,38.5,0.0141342756184,0.0636042402827,22.2,0.0459363957597,0.0883392226148,52.0,0.0106007067138,0.0989399293286,0.109540636042,0.265017667845,0.116607773852,0.0636042402827,0.0141342756184,0.0989399293286,0.0,0.0,-0.134275618375, SF
371,Quincy Acy,SAC,25,59,21,38,876,0.350456621005,0.135844748858,0.244292237443,55.6,0.0216894977169,0.0559360730594,38.8,0.0570776255708,0.0776255707763,73.5,0.074200913242,0.140410958904,0.214611872146,0.0308219178082,0.0308219178082,0.0331050228311,0.027397260274,0.117579908676,0.0,0.0,-0.147260273973, SG
372,RJ Hunter,BOS,22,36,21,15,315,0.307936507937,0.114285714286,0.311111111111,36.7,0.0603174603175,0.2,30.2,0.0190476190476,0.0222222222222,85.7,0.00634920634921,0.111111111111,0.11746031746,0.0412698412698,0.0349206349206,0.0444444444444,0.0126984126984,0.0920634920635,0.0,0.0,-0.0888888888889, PG
373,Rajon Rondo,SAC,30,72,29,43,2537,0.338588884509,0.139929050059,0.308238076468,45.4,0.0244383129681,0.0670082774931,36.5,0.0342924714229,0.0591249507292,58.0,0.030350808041,0.141111549074,0.171462357115,0.330705557745,0.109578242018,0.0555774536855,0.00394166338195,0.0689791091841,0.0145841545132,0.00236499802917,-0.058730784391, PF
374,Rakeem Christmas,IND,24,1,1,0,6,0.666666666667,0.333333333333,0.333333333333,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,-1.66666666667, PG
375,Ramon Sessions,WAS,30,82,41,41,1667,0.485902819436,0.167966406719,0.355128974205,47.3,0.0215956808638,0.0665866826635,32.4,0.128374325135,0.169766046791,75.6,0.0149970005999,0.106778644271,0.121775644871,0.143371325735,0.0689862027594,0.0275944811038,0.00299940011998,0.0611877624475,0.00179964007199,0.0,-0.0323935212957, SG
376,Randy Foye,OKC,32,81,37,44,1642,0.288672350792,0.102923264312,0.293544457978,35.1,0.0456760048721,0.152253349574,30.0,0.037149817296,0.0450669914738,82.4,0.0146163215591,0.0803897685749,0.095006090134,0.0980511571255,0.0523751522533,0.0237515225335,0.0176613885505,0.0797807551766,0.0,0.0,0.0158343483557, SG
377,Rashad Vaughn,MIL,19,70,30,40,1001,0.216783216783,0.0809190809191,0.265734265734,30.5,0.042957042957,0.146853146853,29.3,0.011988011988,0.014985014985,80.0,0.010989010989,0.0769230769231,0.0879120879121,0.038961038961,0.027972027972,0.028971028971,0.015984015984,0.0729270729271,0.0,0.0,-0.148851148851, SF
378,Rasual Butler,SAS,37,46,41,5,432,0.287037037037,0.113425925926,0.240740740741,47.1,0.0347222222222,0.113425925926,30.6,0.025462962963,0.037037037037,68.8,0.00694444444444,0.122685185185,0.12962962963,0.0555555555556,0.0185185185185,0.0300925925926,0.0532407407407,0.025462962963,0.0,0.0,0.18287037037, PG
379,Raul Neto,UTA,24,81,40,41,1499,0.31754503002,0.120080053369,0.278852568379,43.1,0.0426951300867,0.108072048032,39.5,0.0346897931955,0.0466977985324,74.3,0.0113408939293,0.0687124749833,0.0800533689126,0.116077384923,0.072715143429,0.0413609072715,0.00133422281521,0.0813875917278,0.0,0.0,0.050700466978, PG
380,Ray McCallum,SAS,25,41,30,11,474,0.289029535865,0.116033755274,0.308016877637,37.7,0.0316455696203,0.0886075949367,35.7,0.0253164556962,0.0316455696203,80.0,0.0168776371308,0.0822784810127,0.0991561181435,0.126582278481,0.0506329113924,0.0253164556962,0.0147679324895,0.0611814345992,0.0,0.0,0.0443037974684, PG
381,Raymond Felton,DAL,32,80,40,40,2192,0.348083941606,0.126368613139,0.311131386861,40.6,0.0273722627737,0.0971715328467,28.2,0.0679744525547,0.0802919708029,84.7,0.0164233576642,0.101277372263,0.117700729927,0.129562043796,0.055200729927,0.0310218978102,0.00684306569343,0.0643248175182,0.00136861313869,0.000456204379562,-0.0305656934307, SF
382,Reggie Bullock,DET,25,37,22,15,429,0.284382284382,0.100233100233,0.228438228438,43.9,0.0512820512821,0.123543123543,41.5,0.032634032634,0.034965034965,93.3,0.032634032634,0.125874125874,0.158508158508,0.0629370629371,0.018648018648,0.02331002331,0.004662004662,0.0675990675991,0.0,0.0,-0.135198135198, PG
383,Reggie Jackson,DET,26,79,43,36,2424,0.614273927393,0.222772277228,0.513201320132,43.4,0.0486798679868,0.137788778878,35.3,0.12004950495,0.13902640264,86.4,0.0239273927393,0.0804455445545,0.104372937294,0.20297029703,0.09199669967,0.0243399339934,0.00453795379538,0.0771452145215,0.00371287128713,0.0,0.0536303630363, SF
384,Richard Jefferson,CLE,36,74,51,23,1326,0.309200603318,0.107843137255,0.235294117647,45.8,0.0497737556561,0.130467571644,38.2,0.0437405731523,0.0656108597285,66.7,0.0113122171946,0.0852187028658,0.0965309200603,0.0444947209653,0.0324283559578,0.0248868778281,0.0105580693816,0.0972850678733,0.0,0.0,-0.0339366515837, PF
385,Richaun Holmes,PHI,22,51,7,44,702,0.408831908832,0.162393162393,0.316239316239,51.4,0.011396011396,0.0626780626781,18.2,0.0726495726496,0.105413105413,68.9,0.0883190883191,0.103988603989,0.192307692308,0.0470085470085,0.045584045584,0.0270655270655,0.0569800569801,0.131054131054,0.0,0.0,-0.0740740740741, PG
386,Ricky Rubio,MIN,25,76,28,48,2323,0.32974601808,0.0942746448558,0.25226000861,37.4,0.0266896254843,0.0817907877744,32.6,0.114507102884,0.135170038743,84.7,0.0172191132157,0.123116659492,0.140335772708,0.283254412398,0.0830822212656,0.0697374085235,0.00430477830392,0.0865260439087,0.00602668962548,0.0,0.00774860094705, SF
387,Robert Covington,PHI,25,67,10,57,1903,0.450867052023,0.143983184446,0.374146085129,38.5,0.0893326326852,0.253284287966,35.3,0.0735680504467,0.0930110352076,79.1,0.0341565948502,0.186022070415,0.220178665265,0.050972149238,0.0751445086705,0.055176037835,0.0210194429848,0.121912769312,0.00367840252233,0.0,-0.147661586968, C
388,Robert Sacre,LAL,27,25,2,23,320,0.271875,0.096875,0.234375,41.3,0.0,0.0,0.0,0.078125,0.11875,65.8,0.1,0.125,0.225,0.04375,0.0375,0.0125,0.03125,0.134375,0.0,0.0,-0.103125, C
389,Robin Lopez,NYK,28,82,32,50,2219,0.379450202794,0.160883280757,0.298332582244,53.9,0.0,0.000450653447499,0.0,0.0576836412799,0.0725552050473,79.5,0.12077512393,0.150518251465,0.271293375394,0.0513744930149,0.0599369085174,0.00721045515998,0.0581342947274,0.0820189274448,0.00675980171248,0.0,-0.0437133844074, SG
390,Rodney Hood,UTA,23,79,39,40,2541,0.452184179457,0.160566706021,0.382526564345,42.0,0.0633608815427,0.176702085793,35.9,0.0676898858717,0.0787091696183,86.0,0.0149547422275,0.0901219992129,0.10507674144,0.0838252656434,0.0491932310114,0.0287288469107,0.00629673356946,0.0794962613144,0.0,0.0,0.0519480519481, PG
391,Rodney Stuckey,IND,30,58,33,25,1275,0.405490196078,0.143529411765,0.347450980392,41.3,0.0156862745098,0.0650980392157,24.1,0.102745098039,0.123921568627,82.9,0.0149019607843,0.107450980392,0.122352941176,0.11137254902,0.0596078431373,0.0337254901961,0.00627450980392,0.0603921568627,0.0,0.0,0.00862745098039, SF
392,Rondae Hollis-Jefferson,BKN,21,29,7,22,615,0.271544715447,0.10243902439,0.224390243902,45.7,0.00650406504065,0.0227642276423,28.6,0.060162601626,0.0845528455285,71.2,0.0634146341463,0.186991869919,0.250406504065,0.069918699187,0.0422764227642,0.0634146341463,0.0260162601626,0.0991869918699,0.00325203252033,0.0,-0.10081300813, PG
393,Ronnie Price,PHX,33,62,20,42,1211,0.273327828241,0.0957886044591,0.249380677126,38.4,0.056151940545,0.161849710983,34.7,0.0255986787779,0.0338563170933,75.6,0.0206440957886,0.0611065235343,0.0817506193229,0.121387283237,0.0578034682081,0.0611065235343,0.0107349298101,0.132947976879,0.0,0.0,-0.0594549958712, C
394,Roy Hibbert,LAL,29,81,17,64,1878,0.256123535676,0.0969116080937,0.218849840256,44.3,0.0,0.0010649627263,0.0,0.0623003194888,0.0772097976571,80.7,0.0702875399361,0.141640042599,0.211927582535,0.0505857294995,0.0404685835996,0.0170394036209,0.0585729499468,0.134185303514,0.00159744408946,0.0,-0.364217252396, SF
395,Rudy Gay,SAC,29,70,29,41,2379,0.506094997898,0.19588062211,0.423287095418,46.3,0.0311055065153,0.0903741067675,34.4,0.0832282471627,0.106767549391,78.0,0.0432955023119,0.148381672972,0.191677175284,0.0504413619168,0.0584279108869,0.042034468264,0.0214375788146,0.0773434216057,0.00294241277848,0.0,-0.0344682639765, C
396,Rudy Gobert,UTA,24,61,33,28,1932,0.288302277433,0.10248447205,0.183229813665,55.9,0.0,0.0,0.0,0.0833333333333,0.146480331263,56.9,0.107660455487,0.238095238095,0.345755693582,0.0471014492754,0.0590062111801,0.0232919254658,0.0698757763975,0.0843685300207,0.0103519668737,0.0,0.0776397515528, PG
397,Russ Smith,MEM,25,15,6,9,66,0.348484848485,0.106060606061,0.333333333333,31.8,0.0151515151515,0.0757575757576,20.0,0.121212121212,0.19696969697,61.5,0.0151515151515,0.121212121212,0.136363636364,0.166666666667,0.106060606061,0.0757575757576,0.0151515151515,0.0757575757576,0.0,0.0,-0.621212121212, PG
398,Russell Westbrook,OKC,27,80,55,25,2749,0.683157511822,0.238632229902,0.525281920698,45.4,0.0367406329574,0.124045107312,29.6,0.169152419061,0.208439432521,81.2,0.0527464532557,0.174972717352,0.227719170607,0.303383048381,0.124408875955,0.0592942888323,0.00727537286286,0.0727537286286,0.0196435067297,0.00654783557657,0.230993088396, PF
399,Ryan Anderson,NOP,28,66,24,42,2008,0.559760956175,0.197709163347,0.46264940239,42.7,0.0652390438247,0.17828685259,36.6,0.0991035856574,0.113545816733,87.3,0.0652390438247,0.131972111554,0.197211155378,0.0363545816733,0.0448207171315,0.0189243027888,0.0124501992032,0.0542828685259,0.00398406374502,0.0,0.015438247012, C
400,Ryan Hollins,MEM,31,37,18,19,460,0.269565217391,0.10652173913,0.171739130435,62.0,0.0,0.0,0.0,0.0565217391304,0.0913043478261,61.9,0.102173913043,0.110869565217,0.213043478261,0.0217391304348,0.0521739130435,0.0130434782609,0.045652173913,0.134782608696,0.0,0.0,-0.321739130435, PF
401,Ryan Kelly,LAL,25,36,3,33,470,0.323404255319,0.117021276596,0.317021276596,36.9,0.0106382978723,0.0787234042553,13.5,0.0787234042553,0.114893617021,68.5,0.0446808510638,0.212765957447,0.257446808511,0.0425531914894,0.0382978723404,0.0276595744681,0.0212765957447,0.0829787234043,0.0,0.0,0.0, C
402,Salah Mejri,DAL,30,34,16,18,397,0.314861460957,0.123425692695,0.196473551637,62.8,0.0,0.00251889168766,0.0,0.0680100755668,0.115869017632,58.7,0.103274559194,0.206549118388,0.309823677582,0.0251889168766,0.0579345088161,0.0201511335013,0.0906801007557,0.136020151134,0.00755667506297,0.0,0.103274559194, SF
403,Sam Dekker,HOU,22,3,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.166666666667,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,-0.333333333333, C
404,Sasha Kaun,CLE,31,25,18,7,95,0.242105263158,0.0947368421053,0.178947368421,52.9,0.0,0.0,0.0,0.0526315789474,0.115789473684,45.5,0.126315789474,0.147368421053,0.273684210526,0.0315789473684,0.0736842105263,0.0421052631579,0.0526315789474,0.115789473684,0.0,0.0,-0.0421052631579, SG
405,Sasha Vujacic,NYK,32,61,22,39,908,0.325991189427,0.116740088106,0.305066079295,38.3,0.057268722467,0.157488986784,36.4,0.0352422907489,0.0429515418502,82.1,0.0286343612335,0.135462555066,0.1640969163,0.0925110132159,0.0484581497797,0.0374449339207,0.00550660792952,0.09140969163,0.0,0.0,-0.0484581497797, SG
406,Sean Kilpatrick,BKN,26,31,7,24,616,0.560064935065,0.199675324675,0.438311688312,45.6,0.0633116883117,0.185064935065,34.2,0.0974025974026,0.108766233766,89.6,0.0194805194805,0.0714285714286,0.0909090909091,0.0470779220779,0.0503246753247,0.0194805194805,0.00324675324675,0.0600649350649,0.0,0.0,-0.237012987013, PF
407,Serge Ibaka,OKC,26,78,54,24,2500,0.3932,0.1664,0.3476,47.9,0.024,0.0736,32.6,0.0364,0.0484,75.2,0.0564,0.1568,0.2132,0.0264,0.0432,0.0152,0.0592,0.0844,0.0036,0.0,0.2128, SG
408,Sergey Karasev,BKN,22,40,9,31,399,0.243107769424,0.0751879699248,0.185463659148,40.5,0.0275689223058,0.0927318295739,29.7,0.0651629072682,0.0701754385965,92.9,0.0200501253133,0.125313283208,0.145363408521,0.0877192982456,0.0551378446115,0.015037593985,0.00501253132832,0.0676691729323,0.0,0.0,-0.015037593985, SG
409,Seth Curry,SAC,25,44,17,27,692,0.432080924855,0.147398843931,0.323699421965,45.5,0.0722543352601,0.160404624277,45.0,0.0650289017341,0.0780346820809,83.3,0.0130057803468,0.0736994219653,0.0867052023121,0.0968208092486,0.0520231213873,0.0317919075145,0.00433526011561,0.0592485549133,0.0014450867052,0.0,-0.0549132947977, SF
410,Shabazz Muhammad,MIN,23,82,29,53,1682,0.513079667063,0.188466111772,0.404875148633,46.5,0.026159334126,0.090368608799,28.9,0.109988109394,0.143876337693,76.4,0.0594530321046,0.0992865636147,0.158739595719,0.0309155766944,0.0416171224732,0.0142687277051,0.00416171224732,0.0558858501784,0.0,0.0,-0.158739595719, PG
411,Shabazz Napier,ORL,24,55,23,32,600,0.338333333333,0.113333333333,0.335,33.8,0.0566666666667,0.173333333333,32.7,0.055,0.075,73.3,0.015,0.0766666666667,0.0916666666667,0.161666666667,0.0766666666667,0.0383333333333,0.00166666666667,0.0633333333333,0.0,0.0,-0.09, PG
